コード,企業名,株価,時価総額（億）,発行済株式数,売上高（百万）,粗利益,営業利益,当期利益,総資産,総負債,純資産,EPS,配当金,配当利回り,PER,益回り,PBR,PBR逆数,ROE,ROA,自己資本比率,ROEx益回りx自己資本,ROE+益回り+自己資本,ROExPBR逆数x自己資本,ROE+PBR逆数+自己資本
8732,マネーパートナーズグループ,257,82,31873384,5323,5031,958,736,78431,65409,13022,23.1,7.5,2.92,11.13,9.0,0.63,158.73,5.7,0.9,16.6,852,31.3,15019,181.0
8737,あかつき本社,327,100,30655365,35313,16654,1562,1008,64184,50083,14101,32.73,18.0,5.5,9.99,10.0,0.71,140.85,7.1,1.6,22.0,1562,39.1,22001,169.9
8742,小林洋行,216,27,12453258,3598,2404,-149,-91,15075,6452,8622,-9.32,2.5,1.16,-23.18,-4.3,0.31,322.58,-1.1,-0.6,57.2,271,51.8,-20297,378.7
8750,第一生命ホールディングス,2327,23600,1024462153,7857641,-,476934,409353,65881161,61472654,4408507,383.15,83.0,3.57,6.07,16.5,0.54,185.19,9.3,0.6,6.7,1028,32.5,11539,201.2
8766,東京海上ホールディングス,7827,52300,673971970,5762143,-,554176,420484,27245852,23225176,4020676,613.46,285.0,3.64,12.76,7.8,1.3,76.92,10.5,1.5,14.8,1212,33.1,11953,102.2
8769,アドバンテッジリスクマネジメント,502,83,16669549,5792,4274,329,202,5679,2254,3425,12.02,10.0,1.99,41.76,2.4,2.42,41.32,5.9,3.6,60.3,854,68.6,14700,107.5
8771,イー・ギャランティ,2321,1094,47190166,7894,6224,3722,2463,25256,6943,18313,52.92,26.0,1.12,43.86,2.3,5.97,16.75,13.4,9.8,72.5,2234,88.2,16273,102.7
8772,アサックス,620,203,32976000,5652,5309,3865,2539,83718,42292,41425,79.63,18.0,2.9,7.79,12.8,0.49,204.08,6.1,3.0,49.5,3865,68.4,61622,259.7
8783,ＧＦＡ,149,39,26661951,1196,612,-1146,-1160,1482,1033,449,-58.65,0,0.0,-2.54,-39.4,8.69,11.51,-258.4,-78.3,30.3,308483,-267.5,-90118,-216.6
8789,フィンテック　グローバル,41,82,201295200,8107,3371,178,131,16458,10050,6407,-3.43,0,0.0,-11.95,-8.4,1.28,78.12,2.0,0.8,38.9,-654,32.5,6078,119.0
8793,ＮＥＣキャピタルソリューション,2127,461,21528359,249907,31701,10435,6940,1030617,908878,103214,393.58,79.0,3.71,5.4,18.5,0.45,222.22,6.7,0.7,10.0,1240,35.2,14889,238.9
8795,Ｔ＆Ｄホールディングス,1516,8354,557696603,1748547,-,64073,14180,17813408,16423903,1389505,24.39,59.0,3.89,62.16,1.6,0.6,166.67,1.0,0.1,7.8,12,10.4,1300,175.5
8798,アドバンスクリエイト,1024,220,21842300,11020,8568,2021,1295,11808,5085,6723,59.73,30.0,2.93,17.14,5.8,3.27,30.58,19.3,11.0,56.9,6369,82.0,33582,106.8
8801,三井不動産,2960,28200,950766124,2100870,450442,223830,176985,8208012,5410198,2797814,184.44,63.0,2.13,16.05,6.2,1.01,99.01,6.3,2.2,34.1,1332,46.6,21270,139.4
8802,三菱地所,1968,26100,1322759428,1349489,374765,250031,155172,6493917,4490490,2003427,116.45,39.0,1.98,16.9,5.9,1.3,76.92,7.7,2.4,30.9,1404,44.5,18302,115.5
8803,平和不動産,3980,1453,36333343,57818,17692,12616,8705,376210,256932,119278,236.75,104.0,2.61,16.81,5.9,1.22,81.97,7.3,2.3,31.7,1365,44.9,18969,121.0
8804,東京建物,1953,4082,208891194,340477,92544,58405,34967,1650770,1233714,417056,183.54,56.0,2.87,10.64,9.4,0.98,102.04,8.4,2.1,25.3,1998,43.1,21686,135.7
8818,京阪神ビルディング,1311,655,50147717,17816,6664,5131,5165,149995,79484,70510,102.33,38.5,2.94,12.81,7.8,0.93,107.53,7.3,3.4,47.0,2676,62.1,36894,161.8
8830,住友不動産,3636,17300,473938882,939430,302443,224898,150452,5806040,4171991,1634049,317.45,47.0,1.29,11.45,8.7,1.06,94.34,9.2,2.6,28.1,2249,46.0,24389,131.6
8835,太平洋興発,619,48,7779281,32855,3965,625,367,44646,29966,14680,47.18,33.0,5.33,13.12,7.6,0.33,303.03,2.5,0.8,32.9,625,43.0,24924,338.4
8836,ＲＩＳＥ,21,20,96013212,362,298,-38,-52,2400,364,2036,-2.05,0,0.0,-10.24,-9.8,0.98,102.04,-2.6,-2.2,84.8,2161,72.4,-22498,184.2
8841,テーオーシー,793,752,95018050,16337,7412,4040,3106,112926,18365,94561,32.68,10.0,1.26,24.27,4.1,0.8,125.0,3.3,2.8,83.7,1132,91.1,34526,212.0
8842,東京楽天地,3990,239,5979102,8219,1895,374,393,42425,11504,30921,205.39,60.0,1.5,19.43,5.1,0.77,129.87,1.3,0.9,72.9,483,79.3,12308,204.1
8844,コスモスイニシア,440,149,33843511,107349,17425,3260,1703,145210,109183,36027,50.26,7.0,1.59,8.75,11.4,0.41,243.9,4.7,1.2,24.8,1329,40.9,28429,273.4
8848,レオパレス２１,279,914,328895905,398366,46077,13629,11854,145430,144004,1426,36.04,0,0.0,7.74,12.9,64.1,1.56,831.3,8.2,1.0,10724,845.2,1297,833.9
8850,スターツコーポレーション,2876,1430,49660191,196578,60084,23610,16773,273287,147221,126066,332.83,80.0,2.78,8.64,11.6,1.13,88.5,13.3,6.1,46.1,7112,71.0,54262,147.9
8854,日住サービス,1499,23,1570766,5791,3109,39,86,10243,5491,4752,95.57,50.0,3.34,15.68,6.4,0.48,208.33,1.8,0.8,46.4,535,54.6,17400,256.5
8860,フジ住宅,665,239,35870643,118698,16684,5871,3869,153512,109163,44349,107.67,27.0,4.06,6.18,16.2,0.54,185.19,8.7,2.5,28.9,4073,53.8,46562,222.8
8864,空港施設,562,272,49940809,23777,5372,1427,821,102468,49690,52778,19.16,14.0,2.49,29.33,3.4,0.52,192.31,1.6,0.8,51.5,280,56.5,15846,245.4
8869,明和地所,638,148,23447684,57209,12933,4145,2598,95708,69140,26568,110.01,35.0,5.49,5.8,17.2,0.56,178.57,9.8,2.7,27.8,4686,54.8,48650,216.2
8871,ゴールドクレスト,1762,611,33802338,34245,16044,11585,7597,200475,73324,127151,347.84,85.0,4.82,5.07,19.7,0.48,208.33,6.0,3.8,63.4,7494,89.1,79249,277.7
8876,リログループ,2202,3362,152950173,156571,66273,18505,15646,301599,247114,54485,102.79,29.0,1.32,21.42,4.7,6.17,16.21,28.7,5.2,18.1,2442,51.5,8421,63.0
8877,エスリード,1751,265,15429774,74597,17048,8660,5429,114316,58617,55699,410.13,40.0,2.28,4.27,23.4,0.48,208.33,9.7,4.7,48.7,11054,81.8,98413,266.7
8881,日神グループホールディングス,446,208,46732028,81465,12350,5044,3523,114970,50942,64028,75.26,22.0,4.93,5.93,16.9,0.32,312.5,5.5,3.1,55.7,5177,78.1,95734,373.7
8887,リベレステ,764,80,10492300,5970,1122,486,443,18637,7946,10691,54.81,40.0,5.24,13.94,7.2,0.75,133.33,4.1,2.4,57.4,1694,68.7,31378,194.8
8889,ＡＰＡＭＡＮ,481,86,17876383,44419,10386,405,602,33241,28840,4401,41.2,20.0,4.16,11.67,8.6,1.95,51.28,13.7,1.8,13.2,1555,35.5,9273,78.2
8890,レーサム,1322,271,20601814,68402,16444,11343,6629,109847,56415,53422,180.96,37.0,2.8,7.31,13.7,0.51,196.08,12.4,6.0,48.6,8256,74.7,118166,257.1
8891,ＡＭＧホールディングス,906,26,2873709,16359,3140,1395,882,18068,11529,6539,306.57,30.0,3.31,2.96,33.8,0.4,250.0,13.5,4.9,36.2,16518,83.5,122175,299.7
8892,日本エスコン,826,804,95506087,79017,20588,10381,5961,252771,189991,62780,82.46,38.0,4.6,10.02,10.0,1.28,78.12,9.5,2.4,24.8,2356,44.3,18405,112.4
8893,新日本建物,427,85,19903421,19468,3670,1598,1236,20419,12807,7613,62.11,22.0,5.15,6.87,14.6,1.12,89.29,16.2,6.1,37.3,8822,68.1,53954,142.8
8894,ＲＥＶＯＬＵＴＩＯＮ,16,64,399996849,1091,542,197,254,2200,541,1659,-0.24,0,0.0,-66.67,-1.5,3.86,25.91,15.3,11.5,75.4,-1730,89.2,29890,116.6
8897,タカラレーベン,370,402,109051193,162744,33118,11325,6215,223473,164166,59307,57.09,18.0,4.86,6.48,15.4,0.68,147.06,10.5,2.8,26.5,4285,52.4,40919,184.1
8898,センチュリー２１・ジャパン,1041,109,10422454,3726,2776,867,741,7190,1041,6149,71.13,45.0,4.32,14.64,6.8,1.77,56.5,12.1,10.3,85.5,7035,104.4,58452,154.1
8903,サンウッド,569,27,4693151,13215,2126,546,229,26543,21837,4706,46.52,25.0,4.39,12.23,8.2,0.57,175.44,4.9,0.9,17.7,711,30.8,15216,198.0
8904,ＡＶＡＮＴＩＡ,826,118,14263845,45328,7085,1700,1353,53467,27882,25585,120.16,38.0,4.6,6.87,14.6,0.46,217.39,5.3,2.5,47.9,3707,67.8,55189,270.6
8905,イオンモール,1693,3857,227552222,316813,67929,35574,19278,1463256,1046766,416490,73.06,50.0,2.95,23.17,4.3,0.93,107.53,4.6,1.3,28.5,564,37.4,14097,140.6
8909,シノケングループ,1099,367,33332666,96394,19299,8992,6011,99010,53735,45275,184.51,42.5,3.87,5.96,16.8,0.81,123.46,13.3,6.1,45.7,10211,75.8,75040,182.5
8912,エリアクエスト,95,19,19642500,2143,629,188,141,3350,1898,1452,5.32,2.0,2.11,17.86,5.6,1.31,76.34,9.7,4.2,43.3,2352,58.6,32064,129.3
8914,エリアリンク,1587,201,12640900,20572,6035,4343,3172,42202,21239,20963,244.72,64.0,4.03,6.48,15.4,0.96,104.17,15.1,7.5,49.7,11557,80.2,78176,169.0
8917,ファースト住建,1135,157,13895734,42632,7125,3538,2286,50911,15701,35211,169.39,43.0,3.79,6.7,14.9,0.45,222.22,6.5,4.5,69.2,6702,90.6,99955,297.9
8918,ランド,11,143,1433716903,3026,2029,1446,1670,7170,985,6186,0.395,0.1,0.91,27.85,3.6,2.31,43.29,27.0,23.3,86.3,8388,116.9,100870,156.6
8919,カチタス,3335,2573,77267132,101269,24648,10742,6845,62644,29892,32752,88.7,41.5,1.24,37.6,2.7,7.86,12.72,20.9,10.9,52.3,2951,75.9,13904,85.9
8920,東祥,1376,527,38306076,27319,6253,4447,2425,77980,41066,36913,63.28,6.0,0.44,21.74,4.6,1.43,69.93,6.6,3.1,47.3,1436,58.5,21831,123.8
8923,トーセイ,1269,604,47330078,61726,20702,10966,6721,195011,129052,65959,141.61,47.0,3.7,8.96,11.2,0.92,108.7,10.2,3.4,33.8,3861,55.2,37475,152.7
8925,アルデプロ,487,152,31760573,18287,3971,2959,2232,12635,6907,5728,47.95,20.0,4.11,10.16,9.8,2.65,37.74,39.0,17.7,45.3,17314,94.1,66675,122.0
8927,明豊エンタープライズ,187,44,23613840,10181,2034,983,825,11607,6536,5071,14.64,8.0,4.28,12.77,7.8,0.87,114.94,16.3,7.1,43.7,5556,67.8,81873,174.9
8928,穴吹興産,2128,229,10666842,104750,21931,5537,3059,114371,84792,29579,349.8,55.0,2.58,6.08,16.4,0.77,129.87,10.3,2.7,25.9,4375,52.6,34645,166.1
8929,青山財産ネットワークス,1039,260,24300611,24213,4331,2036,1481,17427,10303,7124,60.61,30.0,2.89,17.14,5.8,3.65,27.4,20.8,8.5,40.9,4934,67.5,23310,89.1
8931,和田興産,858,97,11099901,41786,7986,3776,2337,98302,71646,26657,215.5,43.0,5.01,3.98,25.1,0.36,277.78,8.8,2.4,27.1,5986,61.0,66245,313.7
8934,サンフロンティア不動産,1124,540,48555056,71251,19344,12128,7415,136512,62061,74451,152.26,46.0,4.09,7.38,13.6,0.73,136.99,10.0,5.4,54.5,7412,78.1,74660,201.5
8935,ＦＪネクストホールディングス,1090,355,32685343,82258,19740,9096,6338,82659,23742,58917,193.91,48.0,4.4,5.62,17.8,0.6,166.67,10.8,7.7,71.3,13707,99.9,128343,248.8
8944,ランドビジネス,231,46,19846200,4588,1805,507,316,53594,35345,18249,11.9,6.0,2.6,19.41,5.2,0.25,400.0,1.7,0.6,34.1,301,41.0,23188,435.8
8945,サンネクスタグループ,979,91,9119691,8519,2136,757,535,12975,4070,8905,197.14,35.0,3.58,4.97,20.1,1.02,98.04,6.0,4.1,68.6,8273,94.7,40353,172.6
8995,誠建設工業,596,12,2011785,3141,557,211,145,5873,2276,3597,71.58,25.0,4.19,8.33,12.0,0.33,303.03,4.0,2.5,61.2,2938,77.2,74182,368.2
8999,グランディハウス,570,170,30123355,54884,10486,4002,2584,60902,36242,24660,88.03,30.0,5.26,6.48,15.4,0.69,144.93,10.5,4.2,40.5,6549,66.4,61631,195.9
9003,相鉄ホールディングス,2365,2300,97977589,216684,56135,3659,1855,623412,483785,139627,37.34,30.0,1.27,63.34,1.6,1.65,60.61,1.3,0.3,22.4,47,25.3,1765,84.3
9005,東急,1618,9794,602337141,879112,239768,12370,8783,2479182,1776214,702968,14.58,15.0,0.93,110.97,0.9,1.39,71.94,1.2,0.4,28.4,31,30.5,2452,101.5
9006,京浜急行電鉄,1462,4060,275277495,265237,41302,1527,12529,912385,657760,254625,45.51,10.0,0.68,32.12,3.1,1.59,62.89,4.9,1.4,27.9,424,35.9,8598,95.7
9007,小田急電鉄,1846,6904,363364726,358753,84857,6691,12116,1285230,938367,346863,33.36,10.0,0.54,55.34,1.8,1.99,50.25,3.5,0.9,27.0,170,32.3,4749,80.8
9008,京王電鉄,4970,6203,122099155,299872,47787,1262,5584,906212,563891,342321,45.74,40.0,0.8,108.66,0.9,1.81,55.25,1.6,0.6,37.8,54,40.3,3342,94.7
9010,富士急行,4075,2158,53099233,35083,2039,761,376,98336,73755,24581,7.08,10.0,0.25,575.56,0.2,8.78,11.39,1.5,0.4,25.0,8,26.7,427,37.9
9012,秩父鉄道,2320,35,1485586,4352,981,-264,-48,23703,13680,10023,-31.65,0,0.0,-73.3,-1.4,0.35,285.71,-0.5,-0.2,42.3,30,40.4,-6043,327.5
9014,新京成電鉄,2960,327,10977083,18871,1769,592,520,68110,24548,43562,53.02,25.0,0.84,55.83,1.8,0.75,133.33,1.2,0.8,64.0,138,67.0,10240,198.5
9017,新潟交通,2027,78,3841768,14440,3554,-256,-434,56694,40424,16270,-112.99,0,0.0,-17.94,-5.6,0.48,208.33,-2.7,-0.8,28.7,434,20.4,-16143,234.3
9020,東日本旅客鉄道,6898,26200,377238734,1978967,382899,-153937,-94948,9091424,6673315,2418109,-251.69,100.0,1.45,-27.41,-3.6,1.08,92.59,-3.9,-1.0,26.6,373,19.1,-9605,115.3
9021,西日本旅客鉄道,4826,11900,243671881,1031103,43246,-137290,-113197,3702421,2733482,968939,-516.06,100.0,2.07,-9.35,-10.7,1.23,81.3,-11.7,-3.1,26.2,3280,3.8,-24922,95.8
9022,東海旅客鉄道,15560,30700,196799149,935139,161556,1709,-51928,9450519,5841269,3609250,119.49,130.0,0.84,130.22,0.8,0.85,117.65,-1.4,-0.5,38.2,-43,37.6,-6292,154.4
9024,西武ホールディングス,1332,4029,300454426,396856,26922,-13215,10623,1703442,1316226,387216,35.38,10.0,0.75,37.65,2.7,1.04,96.15,2.7,0.6,22.7,165,28.1,5893,121.6
9025,鴻池運輸,1312,682,52916249,301373,25846,9196,7988,257764,146831,110933,151.32,36.0,2.74,8.67,11.5,0.61,163.93,7.2,3.1,43.0,3560,61.7,50753,214.1
9028,ゼロ,1037,171,16565260,92171,13403,5332,3625,50935,22655,28280,156.46,40.2,3.88,6.63,15.1,0.6,166.67,12.8,7.1,55.5,10727,83.4,118402,235.0
9029,ヒガシトゥエンティワン,685,90,13056575,27953,5807,1475,1120,18140,8277,9863,85.87,26.0,3.8,7.98,12.5,0.91,109.89,11.4,6.2,54.4,7752,78.3,68149,175.7
9031,西日本鉄道,2916,2306,78773948,427159,39464,7726,9874,734500,561501,172999,125.3,32.5,1.11,23.27,4.3,1.33,75.19,5.7,1.3,23.6,578,33.6,10115,104.5
9033,広島電鉄,828,254,30364884,27395,1390,-1274,-1054,92503,53809,37814,-34.69,0,0.0,-23.87,-4.2,0.67,149.25,-2.8,-1.1,40.9,481,33.9,-17092,187.3
9034,南総通運,1197,60,4979400,14299,2310,1481,1033,32908,13209,19699,207.47,50.0,4.18,5.77,17.3,0.3,333.33,5.2,3.1,59.9,5389,82.4,103826,398.4
9036,東部ネットワーク,872,47,5401013,8839,842,304,273,22339,3533,18806,50.44,15.0,1.72,17.29,5.8,0.25,400.0,1.5,1.2,84.2,733,91.5,50520,485.7
9037,ハマキョウレックス,3185,597,18787249,125094,14808,11114,7117,135672,54081,81591,387.23,90.0,2.83,8.23,12.2,0.73,136.99,8.7,5.2,60.1,6379,81.0,71628,205.8
9039,サカイ引越センター,4925,1004,20329864,103884,40103,10790,6711,103542,27593,75949,327.84,90.0,1.83,15.02,6.7,1.32,75.76,8.8,6.5,73.4,4328,88.9,48935,158.0
9041,近鉄グループホールディングス,4330,8349,190181400,691512,118569,3865,42755,1895770,1474010,421760,224.81,25.0,0.58,19.26,5.2,1.98,50.51,10.1,2.3,22.2,1166,37.5,11325,82.8
9042,阪急阪神ホールディングス,3820,9264,240947678,746217,66352,39213,21418,2722841,1807479,915362,88.83,50.0,1.31,43.0,2.3,1.01,99.01,2.3,0.8,33.6,178,38.2,7651,134.9
9044,南海電気鉄道,2610,2969,113276221,201793,18861,12191,4021,920976,660261,260715,35.5,25.0,0.96,73.52,1.4,1.14,87.72,1.5,0.4,28.3,59,31.2,3724,117.5
9045,京阪ホールディングス,3300,3548,107185258,258118,53860,13408,9589,737261,481387,255874,89.46,25.0,0.76,36.89,2.7,1.39,71.94,3.7,1.3,34.7,347,41.1,9236,110.3
9046,神戸電鉄,3355,270,8036974,20517,3633,1066,519,92351,71726,20625,64.58,0,0.0,51.95,1.9,1.31,76.34,2.5,0.6,22.3,106,26.7,4256,101.1
9048,名古屋鉄道,2123,4198,196532006,490919,48787,717,9371,1186897,803573,383324,47.65,12.5,0.59,44.55,2.2,1.1,90.91,2.4,0.8,32.3,171,36.9,7047,125.6
9049,京福電気鉄道,3150,63,1987724,11603,600,502,673,20152,12056,8096,338.7,0,0.0,9.3,10.8,0.78,128.21,8.3,3.3,40.2,3604,59.3,42779,176.7
9051,センコン物流,813,41,5098061,16727,2942,733,490,17539,12725,4814,94.94,15.0,1.85,8.56,11.7,0.85,117.65,10.2,2.8,27.4,3270,49.3,32881,155.2
9052,山陽電気鉄道,2254,500,22219295,34151,6464,1501,5967,108755,61784,46971,268.55,30.0,1.33,8.39,11.9,1.06,94.34,12.7,5.5,43.2,6529,67.8,51759,150.2
9055,アルプス物流,1155,406,35401412,113814,13393,6021,3598,92020,32312,59708,101.65,33.0,2.86,11.36,8.8,0.68,147.06,6.0,3.9,64.9,3427,79.7,57265,218.0
9057,遠州トラック,2470,183,7461583,42751,4198,3217,2342,31591,12985,18606,313.88,87.0,3.52,7.87,12.7,0.98,102.04,12.6,7.4,58.9,9425,84.2,75728,173.5
9058,トランコム,7350,714,9695265,162984,10908,7868,5291,69636,22350,47286,525.95,132.0,1.8,13.97,7.2,1.51,66.23,11.2,7.6,67.9,5475,86.3,50367,145.3
9059,カンダホールディングス,1103,118,10762848,47645,5239,2785,1920,41247,20700,20547,180.99,33.0,2.99,6.09,16.4,0.57,175.44,9.3,4.7,49.8,7595,75.5,81253,234.5
9060,日本ロジテム,3320,45,1368343,58100,3652,935,633,44212,31452,12760,461.87,80.0,2.41,7.19,13.9,0.35,285.71,5.0,1.4,28.9,2009,47.8,41285,319.6
9063,岡山県貨物運送,2785,54,2027030,39278,2992,1172,1243,42557,23495,19062,612.73,70.0,2.51,4.55,22.0,0.28,357.14,6.5,2.9,44.8,6406,73.3,103999,408.4
9064,ヤマトホールディングス,2294,8408,362273471,1793618,139533,61698,55957,1086854,496311,590543,151.03,46.0,2.01,15.19,6.6,1.42,70.42,9.5,5.1,54.3,3405,70.4,36326,134.2
9065,山九,4275,2574,58496556,553831,58120,33317,22637,462467,216512,245955,382.49,110.0,2.57,11.18,8.9,1.05,95.24,9.2,4.9,53.2,4356,71.3,46614,157.6
9066,日新,1681,320,19386031,192699,22109,8130,6366,144898,73304,71594,329.57,64.0,3.81,5.1,19.6,0.45,222.22,8.9,4.4,49.4,8617,77.9,97701,280.5
9067,丸運,233,67,28886115,46705,3745,591,465,39106,15328,23778,16.1,8.0,3.43,14.47,6.9,0.28,357.14,2.0,1.2,60.8,839,69.7,43428,419.9
9068,丸全昭和運輸,3280,664,20280069,136850,16589,11714,8579,170919,64258,106661,423.03,85.0,2.59,7.75,12.9,0.62,161.29,8.0,5.0,62.4,6440,83.3,80516,231.7
9069,センコーグループホールディングス,913,1368,149046907,623139,88787,23378,15234,480487,333281,147206,104.09,34.0,3.72,8.77,11.4,0.93,107.53,10.3,3.2,30.6,3593,52.3,33891,148.4
9070,トナミホールディングス,3630,328,9061784,135361,14828,7035,5111,154263,73824,80439,563.89,120.0,3.31,6.44,15.5,0.41,243.9,6.4,3.3,52.1,5168,74.0,81326,302.4
9072,ニッコンホールディングス,2428,1595,65411892,198159,29494,19472,14742,339475,120768,218707,224.41,83.0,3.42,10.82,9.2,0.73,136.99,6.7,4.3,64.4,3970,80.3,59108,208.1
9073,京極運輸商事,613,19,3053345,8970,737,90,153,7661,3891,3770,50.11,12.0,1.96,12.23,8.2,0.5,200.0,4.1,2.0,49.2,1654,61.5,40344,253.3
9074,日本石油輸送,2451,82,3322935,34262,3589,1459,1089,35649,14243,21406,328.91,80.0,3.26,7.45,13.4,0.38,263.16,5.1,3.1,60.0,4100,78.5,80527,328.3
